listing_id,listing_name,country,city,listing_type,room_type,currency,guests,bedrooms,cancellation_policy,rating_overall,ttm_revenue,ttm_avg_rate
52673017,Tambuli Condominium Cebu hosted by Anette & Josef,philippines,lapu lapu,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.5,686.0,49.1
52761684,Scandi-Inspired Apt. w/ Stunning Views at Night,philippines,lapu lapu,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.76,3341.0,19.4
52815531,Lovely Studio Type Condo - fully furnished,philippines,lapu lapu,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.83,671.0,22.4
52923373,Premium Staycation in Cebu City,philippines,lapu lapu,Entire condo,entire_home,PHP,5.0,,Firm,4.4,292.0,22.8
52943693,Cozy Condo with pool - @ 956 Saekyung,philippines,lapu lapu,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.58,325.0,23.8
52974504,Studio at La Mirada Beach Resort - E,philippines,lapu lapu,Private room in serviced apartment,private_room,PHP,4.0,,Moderate,4.6,1238.0,37.9
52981233,Spacious Minimalist Condo,philippines,lapu lapu,Entire guest suite,entire_home,PHP,2.0,,Firm,4.87,724.0,19.2
52993282,The Istiraha Premier 1 BR  Tambuli Seaside Living,philippines,lapu lapu,Entire condo,entire_home,PHP,4.0,1.0,Strict,4.65,2105.0,69.3
53044067,Modern Glam Style Unit at Amisa Residences,philippines,lapu lapu,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.86,3020.0,41.5
53070906,Spacious Cheap for Groups_Near Airport & Beach,philippines,lapu lapu,Entire condo,entire_home,PHP,5.0,1.0,Flexible,4.7,526.0,28.9
53084033,MiCasa FREE resort access,philippines,lapu lapu,Entire condo,entire_home,PHP,2.0,,Firm,4.88,8995.0,44.1
53193177,"Perfect for 2: Near Airport, Panoramic View, Pool",philippines,lapu lapu,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.8,4099.0,22.7
53301891,Wind Chime 1 – Condo,philippines,lapu lapu,Entire condo,entire_home,PHP,2.0,,Firm,4.79,2178.0,16.9
53390888,Huge (106 sqm) New 2BR Condo- 2pools-wow seaviews,philippines,lapu lapu,Entire vacation home,entire_home,PHP,9.0,2.0,Firm,4.88,39037.0,131.8
53404028,Slai Staycation Mactan- across MactanNewtown,philippines,lapu lapu,Entire condo,entire_home,PHP,2.0,1.0,Strict,4.86,3806.0,25.2
53409765,Mactan Escape: Cozy Studio Near Airport & Resorts,philippines,lapu lapu,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.63,4396.0,22.5
54006364,"SUITE, King-Bed, Pool/Gym Car-Parking + Scooter",philippines,lapu lapu,Entire serviced apartment,entire_home,PHP,3.0,1.0,Firm,4.91,9197.0,33.0
557419665608100097,Condo Near Airport with Balcony|Pool|Netflix|WIFI,philippines,lapu lapu,Entire condo,entire_home,PHP,5.0,1.0,Moderate,4.73,1292.0,21.3
562908080751486503,Lapu-Lapu 2-bedroom fully furnished house,philippines,lapu lapu,Entire home,entire_home,PHP,10.0,2.0,Flexible,4.92,3862.0,30.4
566134893688319920,A lovely and cozy 2 bedroom condo near the beach,philippines,lapu lapu,Entire condo,entire_home,PHP,5.0,2.0,Flexible,4.52,673.0,32.2
566258652092952264,Meme's Cozy flat in maribago lapu-lapu city,philippines,lapu lapu,Entire rental unit,entire_home,PHP,2.0,1.0,Flexible,4.83,4769.0,16.3
570077044134975927,Cozy and Affordable Studio Type Condo Unit,philippines,lapu lapu,Entire condo,entire_home,PHP,2.0,1.0,Firm,5.0,238.0,16.9
576949299809932907,133 Condotel Near Airport & Mall+Pool+Gym+Netflix.,philippines,lapu lapu,Entire condo,entire_home,PHP,3.0,1.0,Flexible,4.86,9097.0,37.7
577824352793960667,Cozy 2BR Apartment in Mactan Newtown Sea View,philippines,lapu lapu,Entire condo,entire_home,PHP,6.0,2.0,Moderate,4.59,9666.0,68.8
27934,Nice room with superb city view,thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Moderate,4.86,507.0,49.8
35780,Spacious one bedroom at The Kris Condo Bldg. 3,thailand,bangkok,Private room in rental unit,private_room,THB,,,Strict,4.86,811.0,37.8
55681,Sathorn Terrace Apartment(61),thailand,bangkok,Private room in serviced apartment,private_room,THB,2.0,1.0,Moderate,4.82,6313.0,49.4
121410,"MetroPoint Suite Room, Near Airport",thailand,bangkok,Private room in serviced apartment,private_room,THB,3.0,1.0,Moderate,4.67,683.0,38.9
145343,Boutique Rooms Near Bangkok Airport,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Moderate,4.61,376.0,35.6
156583,Studio near Chulalongkorn University/Samyan,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Moderate,4.24,4237.0,33.2
166267,1 bed apartment near Chula Uni walk to MRT Samyan,thailand,bangkok,Entire condo,entire_home,THB,4.0,1.0,Moderate,4.45,1040.0,37.4
172332,Tranquility found in busy Bangkok near new skytran,thailand,bangkok,Entire guesthouse,entire_home,THB,2.0,1.0,Moderate,4.96,1896.0,31.1
320014,2-BR condo near BTS on Sukhumvit Rd,thailand,bangkok,Entire rental unit,entire_home,THB,4.0,2.0,Moderate,4.62,5366.0,63.3
384924,Oasis in the heart of Bangkok,thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Flexible,4.92,1945.0,27.4
385130,Lumphini 4 City Center | Private Bath | AC,thailand,bangkok,Entire rental unit,entire_home,THB,1.0,1.0,Firm,4.58,6385.0,25.0
390611,Sukhumvit apartment near Nana BTS,thailand,bangkok,Entire condo,entire_home,THB,4.0,,Moderate,4.58,8689.0,29.6
393066,SKY 18 - 99 feet in the sky,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Firm,4.53,6791.0,27.6
397449,Cozy Studio Apt near Skytrain.(72/74),thailand,bangkok,Private room in rental unit,private_room,THB,,,Moderate,4.62,1455.0,54.9
407381,3 minutes walk to Phrom Phong BTS,thailand,bangkok,Entire rental unit,entire_home,THB,6.0,2.0,Moderate,4.75,2221.0,105.6
413824,Lumphini 6 Central Oasis: Private En-Suite,thailand,bangkok,Entire rental unit,entire_home,THB,1.0,1.0,Firm,4.54,3709.0,24.7
428950,BKK City Fab Luxx Studio free wifi @1194,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Strict,4.6,1963.0,23.0
430691,5. Bangkok Bright Apartment -WIFI1194,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Moderate,4.69,1362.0,26.0
430703,"6. Bangkok nice, cosy Apartment 201 near to PK gym",thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Strict,4.69,3066.0,26.0
449793,Next Bright Studio-super WI-FI,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Moderate,4.64,1161.0,23.4
450464,9. Bangkok Mini Stylish Studio 205,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Firm,4.6,809.0,23.5
580270,SKY 21 Colorful Room with Soaring View Center BKK,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Firm,4.68,6095.0,24.7
605314,SKY 22 bedroom with a smooth life view,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Firm,4.47,1426.0,27.7
605343,SKY 11 Sweet Dreams in the Center of Bangkok,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Firm,4.58,2591.0,24.3
688013,1 BR Near BTS WIFI/POOL/FITNESS (B),thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Flexible,4.7,4172.0,24.4
758483,Thong Lo Living: Stylish/Spacious 90 sqm Apartment,thailand,bangkok,Entire condo,entire_home,THB,3.0,1.0,Firm,4.72,10319.0,78.1
788043,Thonburi  APT @Sky train,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Moderate,4.99,2754.0,19.8
818612,Budget price but 5 star value near new skytrain,thailand,bangkok,Entire guesthouse,entire_home,THB,3.0,1.0,Moderate,5.0,4058.0,32.0
820395,Cosy cottage in garden setting near new skytrain,thailand,bangkok,Entire guesthouse,entire_home,THB,2.0,1.0,Moderate,4.8,352.0,20.2
822214,Jade House overlooking Pool near new skytrain,thailand,bangkok,Entire home,entire_home,THB,4.0,2.0,Moderate,4.89,7579.0,47.0
851956,Great bright&spacious 1B BTS Onnut,thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Strict,4.8,7113.0,39.4
858311,"Luxury Riverview Penthouse, 5 Pax, near Iconsiam",thailand,bangkok,Entire condo,entire_home,THB,5.0,2.0,Firm,4.84,47972.0,161.1
858338,SKY 14 Vibrant street Cozy n Cool near center,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Firm,4.58,3587.0,27.8
861105,Home Sweet Home For Your Family near new skytrain,thailand,bangkok,Entire home,entire_home,THB,4.0,2.0,Moderate,4.9,8059.0,49.9
863341,1BR Condo-BRT to BTS Chong Nonsi,thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Strict,4.32,760.0,30.7
863669,"2 BR - Near BTS, Wifi",thailand,bangkok,Entire condo,entire_home,THB,4.0,2.0,Strict,4.67,7634.0,68.4
866329,Entire Studio center of Bangkok,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Firm,4.43,4424.0,22.7
915293,One bedroom suite with kitchen@ center of Bangkok,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Flexible,,7148.0,93.0
952677,Standard Room Decor do Hostel,thailand,bangkok,Private room in hostel,private_room,THB,2.0,1.0,Moderate,2.5,267.0,22.5
973830,BangLuang House1 @ Bangkok Thailand,thailand,bangkok,Private room in home,private_room,THB,,,Strict,4.8,6336.0,64.9
976690,Beautiful 1 BR apartment @BTS Ari,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Strict,4.7,1546.0,39.9
978969,"60 m2 apartment in Thong Lor, Bangkok",thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Firm,4.89,2192.0,53.0
988373,"BangLuang House 2@ Bangkok, Thailand",thailand,bangkok,Entire home,entire_home,THB,4.0,1.0,Strict,4.9,9761.0,61.1
1026451,"♡Chic Studio, Easy Walk to Pier & BTS Taksin♡",thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Strict,4.81,8157.0,25.2
1035589,Double  Bed Apartment,thailand,bangkok,Private room in rental unit,private_room,THB,,,Strict,5.0,1516.0,63.9
1041976,"Tranquil Large Entire Floor w/ Free Transfer, Siam",thailand,bangkok,Entire home,entire_home,THB,6.0,1.0,Moderate,4.92,18234.0,91.1
1052180,"City View, relaxed theme & delicious food around",thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Strict,4.75,4150.0,27.8
1057173,Modern Condo Near BTS Udom Suk – Walkable Location,thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Strict,4.64,6164.0,28.6
1067748,5 mins by car from Chong Nonsi BTS Station,thailand,bangkok,Entire serviced apartment,entire_home,THB,2.0,1.0,Moderate,4.69,4369.0,39.5
1094136,"Private, relaxed with amenities",thailand,bangkok,Entire condo,entire_home,THB,2.0,,Strict,4.75,2554.0,31.0
1141969,Great location on a charming loft,thailand,bangkok,Entire condo,entire_home,THB,2.0,2.0,Moderate,4.88,1367.0,92.5
1160838,Spacious 2 Bedroom Apartment near BTS-non smoking,thailand,bangkok,Entire serviced apartment,entire_home,THB,5.0,2.0,Moderate,4.84,11341.0,74.8
1178280,Crane nest 14 loft with views over Sathorn,thailand,bangkok,Entire serviced apartment,entire_home,THB,2.0,1.0,Firm,4.7,7503.0,57.0
1218098,Transit DMK & Not far from Impact,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Moderate,4.7,743.0,24.0
1227663,Cool Luxury Apt in Best Location (great wifi),thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Firm,4.86,11082.0,106.2
1296322,Mini chic Apartment -BTS S Taksin,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Strict,4.46,2824.0,22.2
1302302,2 Beds Serviced Modern Oriental SkyVillas,thailand,bangkok,Entire condo,entire_home,THB,4.0,2.0,Moderate,4.84,27653.0,139.7
1316688,Contemporary Modern Duplex - Thonglor,thailand,bangkok,Entire rental unit,entire_home,THB,1.0,1.0,Firm,4.87,7331.0,45.4
1338281,Loft Studio 6 min. BTS Sapan Taksin,thailand,bangkok,Entire loft,entire_home,THB,3.0,2.0,Strict,4.4,2868.0,28.9
1338489,FABB Modern 4 BTS Sling Taxi,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Strict,4.55,4081.0,29.2
1341890,"Studio near Airport Link Ramkhamhaeng, Kitchen",thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Strict,4.74,2975.0,26.7
1350390,3.# Bargain Deal Cool  apartment 5 min BTS Taksin,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Moderate,4.56,3354.0,29.7
1353517,95 sqm. 2 br. 1-5 people. Next to thonglor bts,thailand,bangkok,Entire condo,entire_home,THB,4.0,2.0,Strict,4.66,15757.0,85.3
1388584,"The Oasis Ari, 90 sqm house (1.5 bedroom)",thailand,bangkok,Entire home,entire_home,THB,4.0,2.0,Moderate,4.91,15298.0,79.0
1412787,"Big room suite by the river, near ICON SIAM",thailand,bangkok,Entire rental unit,entire_home,THB,4.0,1.0,Strict,4.69,10116.0,49.7
1419797,2-room apartment@heart of BKK,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,2.0,Moderate,4.91,17418.0,65.4
1440474,"Studio Sukhumvit 22, MRT BTS Asok Phrom Phong (2F)",thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Flexible,5.0,8674.0,53.3
1457235,City view Studio surrounding by street food,thailand,bangkok,Entire serviced apartment,entire_home,THB,2.0,1.0,Strict,4.65,1232.0,29.0
1485265,New Model Studio 24 - Sukhumvit 77,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Strict,4.16,252.0,25.5
1504766,Cozy Riverfront APT with sunset view,thailand,bangkok,Entire condo,entire_home,THB,4.0,2.0,Firm,4.91,9975.0,58.7
1522068,100sqm 2BR • Easy DMK Access • Near SRT Station,thailand,bangkok,Entire condo,entire_home,THB,6.0,2.0,Moderate,4.8,12136.0,87.9
1526123,Thong Lo Cozy Haven: Charming 60 sqm Home,thailand,bangkok,Entire condo,entire_home,THB,3.0,1.0,Firm,4.55,6513.0,65.5
1571204,Old Spice 3 Vintage Elegance in the Heart of BKK,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Firm,4.8,8969.0,40.0
1621954,Baan Nampetch Hostel (Standard Double room),thailand,bangkok,Private room in hostel,private_room,THB,2.0,1.0,Moderate,4.69,481.0,36.0
1629978,iSanook Eco Studio 7,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Moderate,4.77,3624.0,52.5
1630813,iSanook Suite Deluxe 45 sqm 1,thailand,bangkok,Private room in rental unit,private_room,THB,,,Moderate,4.83,3898.0,51.3
1630920,iSanook Studio 32 sqm 6,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Moderate,4.55,646.0,34.1
1645397,Private Apartment,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Long Term,4.45,567.0,39.0
1647608,iSanook Suite 34 sqm 1,thailand,bangkok,Private room in rental unit,private_room,THB,,,Moderate,4.07,414.0,46.7
1661636,Lumphini 10 City Center | Private Bathroom | A/C,thailand,bangkok,Entire rental unit,entire_home,THB,1.0,1.0,Firm,4.71,5515.0,25.3
1662207,unit A-Sweet Studio- 2 guests,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Strict,4.78,553.0,50.8
1685582,SKY 9 Urban Oasis: Tranquil Retreat in Central BKK,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Firm,4.67,6327.0,25.1
1765918,2BR apt in a cozy neighborhood,thailand,bangkok,Entire rental unit,entire_home,THB,4.0,2.0,Flexible,4.77,8045.0,52.5
1793000,The Duplex - Asoke- Luxury 92sqm,thailand,bangkok,Entire rental unit,entire_home,THB,5.0,2.0,Moderate,4.86,1850.0,138.4
1816517,1 BR condominium center BKK +NETFLIX+55SQM,thailand,bangkok,Entire rental unit,entire_home,THB,3.0,1.0,Flexible,4.74,1064.0,52.0
1836007,Cozy1 BR - 3 min to BTS - (Wifi) #A,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Moderate,4.71,4225.0,30.6
1862089,Lumphini Perfect Escape: Sunny Rooftop EnSuite,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Firm,4.59,5818.0,31.2
1862331,Old Spice 1 Sizzling Studio Queen Twin - No Stairs,thailand,bangkok,Entire rental unit,entire_home,THB,4.0,1.0,Firm,4.68,2809.0,34.7
1887544,"\Serviced 2 Bed Scenic SkyVillas\""""",thailand,bangkok,Entire condo,entire_home,THB,4.0,2.0,Moderate,4.9,15185.0,143.5
1888303,Cozy 1BR rooftop (BTS Ploenchit) heart of bangkok,thailand,bangkok,Entire condo,entire_home,THB,3.0,1.0,Moderate,5.0,996.0,44.7
1920431,Apartment with cafe food massage,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Flexible,,422.0,19.1
1937830,Private Apartment Studio,thailand,bangkok,Entire rental unit,entire_home,THB,3.0,,Flexible,4.23,551.0,37.9
1943048,"Best nr Chatujak, MRT, BTS free wifi&fNetflix",thailand,bangkok,Entire rental unit,entire_home,THB,3.0,1.0,Flexible,4.86,5292.0,41.9
1953657,2 Bedrooms fit for family/58 sqm./4 mins to BTS,thailand,bangkok,Entire condo,entire_home,THB,3.0,2.0,Flexible,4.75,6794.0,37.8
1963939,Parkview BKK/ Cozy studio room/ Pratunam market,thailand,bangkok,Room in hotel,private_room,THB,2.0,,Moderate,5.0,448.0,30.7
1975849,1 Bdrm in Saphan Kwai near BTS/MRT/JJ 30 day min.,thailand,bangkok,Entire condo,entire_home,THB,4.0,1.0,Flexible,4.73,2335.0,52.3
1982413,Hip Room ♥ Of BKK+River+BTS+WIFI,thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Strict,4.79,8158.0,24.9
2018784,3 Private Room 3 Bath max 9 people MRT Lumphini,thailand,bangkok,Private room in home,private_room,THB,,,Firm,,10118.0,204.0
2068795,Wow! Entire 3 story house in Bangkok,thailand,bangkok,Entire townhouse,entire_home,THB,12.0,3.0,Moderate,4.77,18233.0,100.0
2084034,Unique 2 bd-apt right above pool,thailand,bangkok,Entire condo,entire_home,THB,4.0,2.0,Strict,4.3,4706.0,72.3
2135883,Elegant 2-Brm Condo in Heart of Bangkok,thailand,bangkok,Entire rental unit,entire_home,THB,4.0,2.0,Flexible,4.98,29702.0,153.7
2162578,"3min to BTS, Late Checkout, WiFi, Pool, BNH",thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Moderate,4.89,12599.0,68.1
2166902,Sathorn Apt with urban vibe,thailand,bangkok,Entire condo,entire_home,THB,1.0,,Moderate,4.76,7805.0,29.9
2178237,"Duplex Riverview, 500 m. from IconSiam",thailand,bangkok,Entire rental unit,entire_home,THB,5.0,3.0,Moderate,4.69,35270.0,133.0
2206432,"Modern, cosy, great pool/gym",thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Moderate,4.8,545.0,28.5
2234748,E04:New Studio 3KM to BTS- Sukhumvit 77,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Strict,4.17,2388.0,27.5
2262721,"2BR-Airy,Cosy in Thai Neighbourhood",thailand,bangkok,Entire rental unit,entire_home,THB,4.0,2.0,Strict,4.71,3419.0,49.8
2279684,BKK PARAGON/Pratunam 5mins BTS 2nd fl.,thailand,bangkok,Entire rental unit,entire_home,THB,5.0,,Strict,4.79,2253.0,43.3
2286703,Lumphini 8 Urban Oasis | Private Bath | AC,thailand,bangkok,Entire rental unit,entire_home,THB,1.0,1.0,Firm,4.68,5422.0,25.5
2294502,SKY 12 Cozy Hideawy in BKK Center near MRT Lumpini,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Firm,4.69,3244.0,21.5
2297767,Comfortable studio room on Ratchada,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Moderate,4.77,5383.0,18.9
2321290,1BR Cosy & Perfect Location @Asoke BTS/MRT,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Strict,4.88,17133.0,61.0
2327076,Nantiruj - 64 sqm Deluxe One-bedroom (D1) @Nana,thailand,bangkok,Entire serviced apartment,entire_home,THB,2.0,1.0,Flexible,4.04,674.0,50.0
2332282,"Cozy Studio by BTS: Wifi, Pool #1",thailand,bangkok,Entire condo,entire_home,THB,2.0,,Strict,4.75,1538.0,34.5
2360167,"Large 2 bedrooms apartment, Silom",thailand,bangkok,Entire rental unit,entire_home,THB,4.0,2.0,Strict,4.84,11587.0,180.7
2368635,iSanook Eco Studio 6,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Moderate,4.63,1765.0,42.4
2394858,SKY 8 Small & Serene: MRT Proximity,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Firm,4.53,4126.0,21.1
2401250,45 sqm. Condo 1 BR Room w/Kitchen 1 step from BTS,thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Moderate,4.87,9294.0,64.7
2401426,SKY 15 Cool Calm and Quiet Near MRT Silom n Center,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Firm,4.57,2193.0,24.4
2406004,2 Guests King Bed Park Land Mid Bangkok Thailand.,thailand,bangkok,Entire apartment,entire_home,THB,2.0,1.0,Flexible,4.33,353.0,25.3
2434974,Luxury House City Centre - 250 sq meters.,thailand,bangkok,Entire home,entire_home,THB,7.0,3.0,Moderate,4.88,27073.0,131.5
2455101,iSanook Suite 34 sqm 4,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Moderate,4.35,3986.0,59.9
2468232,1BR w/ River View & Close to Icon Siam,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Moderate,4.93,2378.0,28.8
2468803,iSanook Studio 32 sqm 2,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Moderate,4.4,757.0,49.3
2509710,Nantiruj - 54 sqm Studio One-bedroom (S4) @Nana,thailand,bangkok,Private room in serviced apartment,private_room,THB,2.0,1.0,Flexible,4.33,808.0,43.0
2542746,Spacious 1BR with Spectacular View,thailand,bangkok,Entire condo,entire_home,THB,3.0,1.0,Moderate,4.89,17612.0,60.5
2548283,iSanook Suite Deluxe 45 sqm 4,thailand,bangkok,Private room in rental unit,private_room,THB,,,Moderate,4.8,1574.0,60.8
2548310,iSanook Suite 34 sqm 5,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Moderate,4.5,978.0,48.7
2561402,Nantiruj - 54 sqm Studio One-bedroom (S6) @Nana,thailand,bangkok,Private room in serviced apartment,private_room,THB,2.0,1.0,Flexible,4.18,2485.0,45.0
2604242,Modern apt near airport w/ great night city view,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,,Firm,5.0,4653.0,27.3
2604483,Newly renovated  apartment near the airport,thailand,bangkok,Entire condo,entire_home,THB,2.0,,Firm,4.8,3043.0,30.2
2656886,The Nest - Cozy Studio top floor,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Flexible,4.87,1099.0,60.0
2708302,Bohemian Apartment (Pradipat-Ari),thailand,bangkok,Entire rental unit,entire_home,THB,4.0,2.0,Moderate,4.93,598.0,34.9
2716261,"10minBTS & Pier, BKK heart+Pool+Gym+Sauna+FastWifi",thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Firm,4.79,7415.0,27.2
2720747,Authentic Family House,thailand,bangkok,Entire home,entire_home,THB,4.0,2.0,Flexible,5.0,1116.0,56.7
2726713,Cozy 1 BD apt in Sukhumvit Soi 11,thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Flexible,4.86,9935.0,41.8
2753594,"Serenity nr JJmarket,malls,MRT+BTS",thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Firm,4.6,3415.0,34.8
2778907,LOFT 2 BR opposite Capella/Fourseason hotel BKk,thailand,bangkok,Entire loft,entire_home,THB,4.0,2.0,Moderate,4.53,4217.0,48.7
2813164,Feung Nakorn Room in Old town BKK,thailand,bangkok,Room in boutique hotel,private_room,THB,2.0,1.0,Moderate,4.67,6128.0,58.4
2870408,"1BR, 2F, Sukhumvit soi31",thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Flexible,4.77,10020.0,39.4
2945910,Bali Hut – Tropical Island Vibe in Bangkok,thailand,bangkok,Room in boutique hotel,private_room,THB,2.0,1.0,Moderate,4.69,550.0,24.1
2972032,"Natural light, Entire room near MRT Ladprao 500m",thailand,bangkok,Entire condo,entire_home,THB,3.0,1.0,Moderate,4.87,4234.0,17.8
2983684,70 sqm_Comfortable 2-Bedroom_Near Key Attractions,thailand,bangkok,Entire rental unit,entire_home,THB,4.0,2.0,Firm,4.59,2760.0,85.4
2996027,Clean Comfy at Chidlom 2 mins toBTS,thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Firm,4.29,566.0,46.3
2999242,RamIntra 1BR-Near TH Boxing Stadium BTS Pink Line,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Strict,4.67,1712.0,34.8
3053245,Lovely apartment in Trendy Ari area,thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Flexible,4.92,3753.0,54.7
3085172,Luxury near MRT & BTS station.,thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Strict,4.77,14135.0,66.0
3116621,Luxury Apartment in Bangkok Center,thailand,bangkok,Entire rental unit,entire_home,THB,4.0,2.0,Strict,4.71,578.0,45.3
3278592,"0812546197, Nice Studio APT &Wi-fi",thailand,bangkok,Private room in rental unit,private_room,THB,2.0,1.0,Flexible,4.33,580.0,40.1
3304263,#Super Deal Chic Studio - 7 min BTS saphan taksin,thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Flexible,4.5,2919.0,27.7
3312018,Nantiruj - 54 sqm Studio One-bedroom (S2) @Nana,thailand,bangkok,Private room in serviced apartment,private_room,THB,2.0,1.0,Flexible,4.62,3516.0,41.5
3399974,"1Bedroom,1min to BTS Onnut skytrain++late checkout",thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Firm,4.93,8374.0,45.4
3406017,"Stay close to BTS Onnut, Sukumvit",thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Flexible,4.68,8531.0,27.5
3421487,"Private Room at Ramkhunheang,room#2",thailand,bangkok,Entire rental unit,entire_home,THB,2.0,1.0,Flexible,4.6,551.0,12.2
3444406,stunning view over chinatown and the river,thailand,bangkok,Entire loft,entire_home,THB,2.0,1.0,Strict,4.9,20610.0,77.1
3458847,Chinatown Room – Classic Chinese Style,thailand,bangkok,Room in boutique hotel,private_room,THB,,,Moderate,4.27,2303.0,24.4
3480807,Benviar - Three Bedroom Suite(225 Sqm) @Chitlom,thailand,bangkok,Room in aparthotel,entire_home,THB,6.0,3.0,Firm,4.82,49735.0,369.0
3495468,"Studio, 5 mins walk MRT Bangson-Bangsue-Chatuchak",thailand,bangkok,Entire condo,entire_home,THB,2.0,1.0,Firm,4.31,1823.0,30.6
3532103,"Modern & spacious, center Bangkok, fully equipped.",thailand,bangkok,Entire rental unit,entire_home,THB,3.0,1.0,Flexible,4.45,1948.0,32.9
3596797,Cozy 1-Br @ MRTA Bangson & FreshMarket,thailand,bangkok,Entire condo,entire_home,THB,3.0,1.0,Strict,4.85,755.0,26.6
3611451,Benviar -100sqm One Bedroom Suite @Chitlom 3pax,thailand,bangkok,Room in aparthotel,entire_home,THB,3.0,1.0,Moderate,4.85,22509.0,102.4
